query_id,condition,serialisation,seed,eval_backbone,linf_projection,release_gain,max_abs_delta_prescale,mse_prescale,max_abs_delta_float,mse_float,clipped_frac_float,max_abs_delta_decoded,mse_decoded,bytes,top1,top5,top10,rank_of_positive
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,float,1234,resnet18,16.0,3.1452636026079164,16.00000762939453,24.88157081604004,50.324241638183594,241.49996948242188,0.01761067658662796,50.324241638183594,241.49996948242188,0,0.0,0.0,0.0,297
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,png,1234,resnet18,16.0,3.1452636026079164,16.00000762939453,24.88157081604004,50.324241638183594,241.49996948242188,0.01761067658662796,50.82000732421875,241.58372497558594,139147,0.0,0.0,0.0,295
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg95,1234,resnet18,16.0,3.1452636026079164,16.00000762939453,24.88157081604004,50.324241638183594,241.49996948242188,0.01761067658662796,61.29499816894531,258.73291015625,74138,0.0,0.0,0.0,297
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg75,1234,resnet18,16.0,3.1452636026079164,16.00000762939453,24.88157081604004,50.324241638183594,241.49996948242188,0.01761067658662796,80.56571960449219,217.0791778564453,22404,0.0,0.0,0.0,239
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,float,1234,resnet18,,14.826133160340419,4.789515495300293,1.0011483430862427,71.00999450683594,241.5,0.01797960139811039,71.00999450683594,241.5,0,0.0,1.0,1.0,2
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,png,1234,resnet18,,14.826133160340419,4.789515495300293,1.0011483430862427,71.00999450683594,241.5,0.01797960139811039,71.00999450683594,241.592041015625,148411,0.0,1.0,1.0,2
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg95,1234,resnet18,,14.826133160340419,4.789515495300293,1.0011483430862427,71.00999450683594,241.5,0.01797960139811039,74.76000213623047,259.7261047363281,83507,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg75,1234,resnet18,,14.826133160340419,4.789515495300293,1.0011483430862427,71.00999450683594,241.5,0.01797960139811039,74.1300048828125,177.66397094726562,23946,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,float,1234,resnet18,16.0,3.2069710698265697,16.00000762939453,24.701753616333008,51.311561584472656,241.50003051757812,0.04195963591337204,51.311561584472656,241.50003051757812,0,0.0,0.0,0.0,16
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,png,1234,resnet18,16.0,3.2069710698265697,16.00000762939453,24.701753616333008,51.311561584472656,241.50003051757812,0.04195963591337204,51.80580139160156,241.6041717529297,140543,0.0,0.0,0.0,16
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg95,1234,resnet18,16.0,3.2069710698265697,16.00000762939453,24.701753616333008,51.311561584472656,241.50003051757812,0.04195963591337204,61.67857360839844,256.7520751953125,75033,0.0,0.0,0.0,11
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg75,1234,resnet18,16.0,3.2069710698265697,16.00000762939453,24.701753616333008,51.311561584472656,241.50003051757812,0.04195963591337204,90.0592041015625,215.86805725097656,23004,0.0,0.0,1.0,8
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,float,1234,resnet18,,16.12555199386341,4.3365020751953125,0.9987550973892212,69.9284896850586,241.49993896484375,0.04954969882965088,69.9284896850586,241.49993896484375,0,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,png,1234,resnet18,,16.12555199386341,4.3365020751953125,0.9987550973892212,69.9284896850586,241.49993896484375,0.04954969882965088,69.83928680419922,241.57579040527344,149060,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,jpeg95,1234,resnet18,,16.12555199386341,4.3365020751953125,0.9987550973892212,69.9284896850586,241.49993896484375,0.04954969882965088,74.66740417480469,257.3544616699219,84466,1.0,1.0,1.0,1
