query_id,condition,seed,clip_len,pooling,correct_rank,correct_place,mean_mse
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,2,mean,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,2,max,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,2,best_frame,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,4,first,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,4,mean,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,4,max,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,4,best_frame,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,7,first,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,7,mean,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,7,max,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,5678,7,best_frame,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,1,first,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,1,mean,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,1,max,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,1,best_frame,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,2,first,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,2,mean,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,2,max,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,2,best_frame,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,4,first,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,4,mean,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,4,max,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,4,best_frame,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,7,first,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,7,mean,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,7,max,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,5678,7,best_frame,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,1,first,1,amman:29,15.679998
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,1,mean,1,amman:29,15.679998
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,1,max,1,amman:29,15.679998
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,1,best_frame,1,amman:29,15.679998
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,2,first,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,2,mean,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,2,max,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,2,best_frame,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,4,first,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,4,mean,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,4,max,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,4,best_frame,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,7,first,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,7,mean,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,7,max,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,9012,7,best_frame,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,1,first,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,1,mean,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,1,max,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,1,best_frame,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,2,first,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,2,mean,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,2,max,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,2,best_frame,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,4,first,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,4,mean,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,4,max,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,4,best_frame,1,amman:29,15.679999
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,7,first,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,7,mean,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,7,max,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,direction,9012,7,best_frame,1,amman:29,15.680000
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,9012,1,first,1,amman:29,15.679998
amman_query_-L_vanPrT4RcWlLbzCqMKA,hardened,9012,1,mean,1,amman:29,15.679998
