query_id,condition,serialisation,seed,eval_backbone,linf_projection,release_gain,max_abs_delta_prescale,mse_prescale,max_abs_delta_float,mse_float,clipped_frac_float,max_abs_delta_decoded,mse_decoded,bytes,top1,top5,top10,rank_of_positive
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,direction_eot,jpeg95,1234,resnet18,16.0,0.5429389272027363,16.00000762939453,53.19174575805664,8.687026977539062,15.679997444152832,0.0,18.894729614257812,15.694592475891113,34266,0.0,1.0,1.0,2
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,direction_eot,jpeg75,1234,resnet18,16.0,0.5429389272027363,16.00000762939453,53.19174575805664,8.687026977539062,15.679997444152832,0.0,33.68748474121094,17.31169319152832,11581,1.0,1.0,1.0,1
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,isotropic,float,1234,resnet18,,3.984911106609952,4.414021968841553,0.9987219572067261,17.58948516845703,15.679998397827148,0.008778211660683155,17.58948516845703,15.679998397827148,0,1.0,1.0,1.0,1
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,isotropic,png,1234,resnet18,,3.984911106609952,4.414021968841553,0.9987219572067261,17.58948516845703,15.679998397827148,0.008778211660683155,17.671875,15.761691093444824,112764,1.0,1.0,1.0,1
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,isotropic,jpeg95,1234,resnet18,,3.984911106609952,4.414021968841553,0.9987219572067261,17.58948516845703,15.679998397827148,0.008778211660683155,20.089282989501953,18.320343017578125,41152,1.0,1.0,1.0,1
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,isotropic,jpeg75,1234,resnet18,,3.984911106609952,4.414021968841553,0.9987219572067261,17.58948516845703,15.679998397827148,0.008778211660683155,27.486602783203125,12.233970642089844,11128,1.0,1.0,1.0,1
amman_query_0PLHged3iWJuuv8xOPB5rA,direction,float,1234,resnet18,16.0,0.5817119685592801,16.00000762939453,46.337257385253906,9.307395935058594,15.6799955368042,0.0,9.307395935058594,15.6799955368042,0,0.0,0.0,0.0,15
amman_query_0PLHged3iWJuuv8xOPB5rA,direction,png,1234,resnet18,16.0,0.5817119685592801,16.00000762939453,46.337257385253906,9.307395935058594,15.6799955368042,0.0,9.806808471679688,15.75927734375,107115,0.0,0.0,0.0,15
amman_query_0PLHged3iWJuuv8xOPB5rA,direction,jpeg95,1234,resnet18,16.0,0.5817119685592801,16.00000762939453,46.337257385253906,9.307395935058594,15.6799955368042,0.0,18.824996948242188,15.732048034667969,34694,0.0,0.0,0.0,15
amman_query_0PLHged3iWJuuv8xOPB5rA,direction,jpeg75,1234,resnet18,16.0,0.5817119685592801,16.00000762939453,46.337257385253906,9.307395935058594,15.6799955368042,0.0,49.665000915527344,17.351938247680664,10964,0.0,0.0,0.0,21
amman_query_0PLHged3iWJuuv8xOPB5rA,direction_eot,float,1234,resnet18,16.0,0.5535828811727137,16.00000762939453,51.16593933105469,8.857330322265625,15.680000305175781,0.0,8.857330322265625,15.680000305175781,0,0.0,0.0,0.0,20
amman_query_0PLHged3iWJuuv8xOPB5rA,direction_eot,png,1234,resnet18,16.0,0.5535828811727137,16.00000762939453,51.16593933105469,8.857330322265625,15.680000305175781,0.0,9.355010986328125,15.758893966674805,106563,0.0,0.0,0.0,19
amman_query_0PLHged3iWJuuv8xOPB5rA,direction_eot,jpeg95,1234,resnet18,16.0,0.5535828811727137,16.00000762939453,51.16593933105469,8.857330322265625,15.680000305175781,0.0,20.354995727539062,15.557899475097656,33869,0.0,0.0,0.0,24
