query_id,condition,purifier,draw,correct_rank,correct_place,psnr_to_clean
amman_query_-N1g8CEJP4UIaWH8Qqja2g,isotropic,none,2,8,amman:26,36.1773
amman_query_-N1g8CEJP4UIaWH8Qqja2g,isotropic,isotropic,2,7,amman:26,43.3993
amman_query_-N1g8CEJP4UIaWH8Qqja2g,direction,none,0,3,amman:26,36.1773
amman_query_-N1g8CEJP4UIaWH8Qqja2g,direction,direction,0,3,amman:26,40.0905
amman_query_-N1g8CEJP4UIaWH8Qqja2g,direction,none,1,6,amman:26,36.1773
amman_query_-N1g8CEJP4UIaWH8Qqja2g,direction,direction,1,11,amman:26,40.1502
amman_query_-N1g8CEJP4UIaWH8Qqja2g,direction,none,2,3,amman:26,36.1773
amman_query_-N1g8CEJP4UIaWH8Qqja2g,direction,direction,2,11,amman:26,40.1607
amman_query_-N1g8CEJP4UIaWH8Qqja2g,hardened,none,0,1,amman:26,36.1773
amman_query_-N1g8CEJP4UIaWH8Qqja2g,hardened,hardened,0,3,amman:26,38.7790
amman_query_-N1g8CEJP4UIaWH8Qqja2g,hardened,direction,0,1,amman:26,39.5324
amman_query_-N1g8CEJP4UIaWH8Qqja2g,hardened,none,1,1,amman:26,36.1773
amman_query_-N1g8CEJP4UIaWH8Qqja2g,hardened,hardened,1,1,amman:26,38.8079
amman_query_-N1g8CEJP4UIaWH8Qqja2g,hardened,direction,1,1,amman:26,39.5778
amman_query_-N1g8CEJP4UIaWH8Qqja2g,hardened,none,2,1,amman:26,36.1773
amman_query_-N1g8CEJP4UIaWH8Qqja2g,hardened,hardened,2,3,amman:26,38.7901
amman_query_-N1g8CEJP4UIaWH8Qqja2g,hardened,direction,2,1,amman:26,39.5983
amman_query_-VdxqGX8d8L_OiSEN5CtDw,clean,none,0,3,amman:0,
amman_query_-VdxqGX8d8L_OiSEN5CtDw,isotropic,none,0,8,amman:0,36.1773
amman_query_-VdxqGX8d8L_OiSEN5CtDw,isotropic,isotropic,0,2,amman:0,42.3712
amman_query_-VdxqGX8d8L_OiSEN5CtDw,isotropic,none,1,6,amman:0,36.1773
amman_query_-VdxqGX8d8L_OiSEN5CtDw,isotropic,isotropic,1,1,amman:0,42.3157
amman_query_-VdxqGX8d8L_OiSEN5CtDw,isotropic,none,2,5,amman:0,36.1773
amman_query_-VdxqGX8d8L_OiSEN5CtDw,isotropic,isotropic,2,1,amman:0,42.3018
amman_query_-VdxqGX8d8L_OiSEN5CtDw,direction,none,0,33,amman:0,36.1773
amman_query_-VdxqGX8d8L_OiSEN5CtDw,direction,direction,0,3,amman:0,39.3678
amman_query_-VdxqGX8d8L_OiSEN5CtDw,direction,none,1,27,amman:0,36.1773
amman_query_-VdxqGX8d8L_OiSEN5CtDw,direction,direction,1,2,amman:0,39.2350
amman_query_-VdxqGX8d8L_OiSEN5CtDw,direction,none,2,12,amman:0,36.1773
amman_query_-VdxqGX8d8L_OiSEN5CtDw,direction,direction,2,1,amman:0,39.3335
amman_query_-VdxqGX8d8L_OiSEN5CtDw,hardened,none,0,1,amman:0,36.1773
amman_query_-VdxqGX8d8L_OiSEN5CtDw,hardened,hardened,0,1,amman:0,38.7978
amman_query_-VdxqGX8d8L_OiSEN5CtDw,hardened,direction,0,1,amman:0,38.9487
amman_query_-VdxqGX8d8L_OiSEN5CtDw,hardened,none,1,8,amman:0,36.1773
amman_query_-VdxqGX8d8L_OiSEN5CtDw,hardened,hardened,1,1,amman:0,38.7850
amman_query_-VdxqGX8d8L_OiSEN5CtDw,hardened,direction,1,1,amman:0,38.9472
amman_query_-VdxqGX8d8L_OiSEN5CtDw,hardened,none,2,1,amman:0,36.1773
amman_query_-VdxqGX8d8L_OiSEN5CtDw,hardened,hardened,2,1,amman:0,38.8258
amman_query_-VdxqGX8d8L_OiSEN5CtDw,hardened,direction,2,1,amman:0,38.9623
amman_query_-XWB_1fOm8NW5dQx9p5IKg,clean,none,0,65,amman:35,
amman_query_-XWB_1fOm8NW5dQx9p5IKg,isotropic,none,0,63,amman:35,36.1773
