query_id,condition,purifier,draw,correct_rank,correct_place,psnr_to_clean
amman_query_-qij8CFaEYNp4JW3rF9oqQ,clean,none,0,1,amman:32,
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,none,0,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,isotropic,0,1,amman:32,43.5241
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,none,1,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,isotropic,1,1,amman:32,43.4516
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,none,2,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,isotropic,2,1,amman:32,43.4564
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,none,0,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,direction,0,1,amman:32,40.0006
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,none,1,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,direction,1,1,amman:32,40.0570
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,none,2,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,direction,2,1,amman:32,39.9515
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,none,0,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,hardened,0,1,amman:32,39.6847
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,direction,0,1,amman:32,39.4596
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,none,1,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,hardened,1,1,amman:32,39.7010
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,direction,1,1,amman:32,39.5144
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,none,2,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,hardened,2,1,amman:32,39.7151
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,direction,2,1,amman:32,39.5009
amman_query_-t_-moqpBTWSiKU7mS-lgQ,clean,none,0,6,amman:23,
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,none,0,30,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,isotropic,0,13,amman:23,44.7881
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,none,1,31,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,isotropic,1,16,amman:23,44.7318
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,none,2,28,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,isotropic,2,15,amman:23,44.7390
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,none,0,44,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,direction,0,15,amman:23,41.1826
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,none,1,82,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,direction,1,48,amman:23,41.1915
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,none,2,33,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,direction,2,15,amman:23,41.1430
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,none,0,52,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,hardened,0,48,amman:23,40.6794
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,direction,0,45,amman:23,40.5463
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,none,1,65,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,hardened,1,50,amman:23,40.8240
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,direction,1,42,amman:23,40.6853
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,none,2,52,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,hardened,2,27,amman:23,40.7166
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,direction,2,24,amman:23,40.6082
amman_query_0-2jyV8XAzdAOYMkdyQVLw,clean,none,0,1,amman:6,
amman_query_0-2jyV8XAzdAOYMkdyQVLw,isotropic,none,0,1,amman:6,36.1773
