query_id,condition,purifier,draw,correct_rank,correct_place,psnr_to_clean
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,direction,none,1,36,amman:23,36.1773
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,direction,direction,1,27,amman:23,41.7389
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,direction,none,2,86,amman:23,36.1773
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,direction,direction,2,11,amman:23,41.7297
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,hardened,none,0,54,amman:23,36.1773
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,hardened,hardened,0,4,amman:23,40.9650
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,hardened,direction,0,3,amman:23,41.1543
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,hardened,none,1,73,amman:23,36.1773
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,hardened,hardened,1,2,amman:23,40.9018
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,hardened,direction,1,1,amman:23,41.1057
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,hardened,none,2,17,amman:23,36.1773
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,hardened,hardened,2,5,amman:23,40.8931
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,hardened,direction,2,13,amman:23,41.1216
amman_query_1_jzc52w72UKyKztvVoygQ,clean,none,0,7,amman:23,
amman_query_1_jzc52w72UKyKztvVoygQ,isotropic,none,0,5,amman:23,36.1773
amman_query_1_jzc52w72UKyKztvVoygQ,isotropic,isotropic,0,17,amman:23,45.0438
amman_query_1_jzc52w72UKyKztvVoygQ,isotropic,none,1,6,amman:23,36.1773
amman_query_1_jzc52w72UKyKztvVoygQ,isotropic,isotropic,1,24,amman:23,44.9883
amman_query_1_jzc52w72UKyKztvVoygQ,isotropic,none,2,5,amman:23,36.1773
amman_query_1_jzc52w72UKyKztvVoygQ,isotropic,isotropic,2,18,amman:23,44.9928
amman_query_1_jzc52w72UKyKztvVoygQ,direction,none,0,472,amman:23,36.1773
amman_query_1_jzc52w72UKyKztvVoygQ,direction,direction,0,17,amman:23,42.0112
amman_query_1_jzc52w72UKyKztvVoygQ,direction,none,1,327,amman:23,36.1773
amman_query_1_jzc52w72UKyKztvVoygQ,direction,direction,1,11,amman:23,41.9206
amman_query_1_jzc52w72UKyKztvVoygQ,direction,none,2,659,amman:23,36.1773
amman_query_1_jzc52w72UKyKztvVoygQ,direction,direction,2,32,amman:23,41.9102
amman_query_1_jzc52w72UKyKztvVoygQ,hardened,none,0,377,amman:23,36.1773
amman_query_1_jzc52w72UKyKztvVoygQ,hardened,hardened,0,13,amman:23,41.0178
amman_query_1_jzc52w72UKyKztvVoygQ,hardened,direction,0,16,amman:23,41.2840
amman_query_1_jzc52w72UKyKztvVoygQ,hardened,none,1,64,amman:23,36.1773
amman_query_1_jzc52w72UKyKztvVoygQ,hardened,hardened,1,18,amman:23,40.9931
amman_query_1_jzc52w72UKyKztvVoygQ,hardened,direction,1,21,amman:23,41.2563
amman_query_1_jzc52w72UKyKztvVoygQ,hardened,none,2,130,amman:23,36.1773
amman_query_1_jzc52w72UKyKztvVoygQ,hardened,hardened,2,15,amman:23,41.0582
amman_query_1_jzc52w72UKyKztvVoygQ,hardened,direction,2,13,amman:23,41.2981
amman_query_1jA0_v7p_4KHVbia4DG7Bw,clean,none,0,1,amman:13,
amman_query_1jA0_v7p_4KHVbia4DG7Bw,isotropic,none,0,1,amman:13,36.1773
amman_query_1jA0_v7p_4KHVbia4DG7Bw,isotropic,isotropic,0,1,amman:13,41.9114
amman_query_1jA0_v7p_4KHVbia4DG7Bw,isotropic,none,1,1,amman:13,36.1773
amman_query_1jA0_v7p_4KHVbia4DG7Bw,isotropic,isotropic,1,1,amman:13,41.8878
amman_query_1jA0_v7p_4KHVbia4DG7Bw,isotropic,none,2,1,amman:13,36.1773
amman_query_1jA0_v7p_4KHVbia4DG7Bw,isotropic,isotropic,2,1,amman:13,41.9001
amman_query_1jA0_v7p_4KHVbia4DG7Bw,direction,none,0,1,amman:13,36.1773
amman_query_1jA0_v7p_4KHVbia4DG7Bw,direction,direction,0,1,amman:13,39.2182
amman_query_1jA0_v7p_4KHVbia4DG7Bw,direction,none,1,1,amman:13,36.1773
amman_query_1jA0_v7p_4KHVbia4DG7Bw,direction,direction,1,1,amman:13,39.1305
amman_query_1jA0_v7p_4KHVbia4DG7Bw,direction,none,2,1,amman:13,36.1773
amman_query_1jA0_v7p_4KHVbia4DG7Bw,direction,direction,2,1,amman:13,39.1409
amman_query_1jA0_v7p_4KHVbia4DG7Bw,hardened,none,0,1,amman:13,36.1773
amman_query_1jA0_v7p_4KHVbia4DG7Bw,hardened,hardened,0,1,amman:13,38.9946
amman_query_1jA0_v7p_4KHVbia4DG7Bw,hardened,direction,0,1,amman:13,38.9960
amman_query_1jA0_v7p_4KHVbia4DG7Bw,hardened,none,1,1,amman:13,36.1773
amman_query_1jA0_v7p_4KHVbia4DG7Bw,hardened,hardened,1,1,amman:13,38.9971
amman_query_1jA0_v7p_4KHVbia4DG7Bw,hardened,direction,1,1,amman:13,38.9830
amman_query_1jA0_v7p_4KHVbia4DG7Bw,hardened,none,2,1,amman:13,36.1773
amman_query_1jA0_v7p_4KHVbia4DG7Bw,hardened,hardened,2,1,amman:13,38.9277
amman_query_1jA0_v7p_4KHVbia4DG7Bw,hardened,direction,2,1,amman:13,38.9349
amman_query_1n6vx0uExn56MfvA6toRJw,clean,none,0,2,amman:31,
amman_query_1n6vx0uExn56MfvA6toRJw,isotropic,none,0,4,amman:31,36.1773
amman_query_1n6vx0uExn56MfvA6toRJw,isotropic,isotropic,0,3,amman:31,43.6653
amman_query_1n6vx0uExn56MfvA6toRJw,isotropic,none,1,42,amman:31,36.1773
amman_query_1n6vx0uExn56MfvA6toRJw,isotropic,isotropic,1,4,amman:31,43.6393
amman_query_1n6vx0uExn56MfvA6toRJw,isotropic,none,2,19,amman:31,36.1773
amman_query_1n6vx0uExn56MfvA6toRJw,isotropic,isotropic,2,2,amman:31,43.6965
amman_query_1n6vx0uExn56MfvA6toRJw,direction,none,0,155,amman:31,36.1773
amman_query_1n6vx0uExn56MfvA6toRJw,direction,direction,0,53,amman:31,40.8798
amman_query_1n6vx0uExn56MfvA6toRJw,direction,none,1,599,amman:31,36.1773
amman_query_1n6vx0uExn56MfvA6toRJw,direction,direction,1,139,amman:31,41.0633
amman_query_1n6vx0uExn56MfvA6toRJw,direction,none,2,401,amman:31,36.1773
amman_query_1n6vx0uExn56MfvA6toRJw,direction,direction,2,69,amman:31,41.1004
amman_query_1n6vx0uExn56MfvA6toRJw,hardened,none,0,343,amman:31,36.1773
amman_query_1n6vx0uExn56MfvA6toRJw,hardened,hardened,0,513,amman:31,40.3005
amman_query_1n6vx0uExn56MfvA6toRJw,hardened,direction,0,540,amman:31,40.1969
amman_query_1n6vx0uExn56MfvA6toRJw,hardened,none,1,206,amman:31,36.1773
amman_query_1n6vx0uExn56MfvA6toRJw,hardened,hardened,1,279,amman:31,40.3266
amman_query_1n6vx0uExn56MfvA6toRJw,hardened,direction,1,203,amman:31,40.2413
amman_query_1n6vx0uExn56MfvA6toRJw,hardened,none,2,230,amman:31,36.1773
amman_query_1n6vx0uExn56MfvA6toRJw,hardened,hardened,2,162,amman:31,40.3450
amman_query_1n6vx0uExn56MfvA6toRJw,hardened,direction,2,178,amman:31,40.2764
amman_query_1qMrYvXqBvZDS0XUd5cEtg,clean,none,0,1,amman:21,
amman_query_1qMrYvXqBvZDS0XUd5cEtg,isotropic,none,0,1,amman:21,36.1773
amman_query_1qMrYvXqBvZDS0XUd5cEtg,isotropic,isotropic,0,1,amman:21,42.8726
amman_query_1qMrYvXqBvZDS0XUd5cEtg,isotropic,none,1,1,amman:21,36.1773
amman_query_1qMrYvXqBvZDS0XUd5cEtg,isotropic,isotropic,1,1,amman:21,42.9230
amman_query_1qMrYvXqBvZDS0XUd5cEtg,isotropic,none,2,1,amman:21,36.1773
amman_query_1qMrYvXqBvZDS0XUd5cEtg,isotropic,isotropic,2,1,amman:21,42.9107
amman_query_1qMrYvXqBvZDS0XUd5cEtg,direction,none,0,1,amman:21,36.1773
amman_query_1qMrYvXqBvZDS0XUd5cEtg,direction,direction,0,1,amman:21,40.1654
amman_query_1qMrYvXqBvZDS0XUd5cEtg,direction,none,1,1,amman:21,36.1773
amman_query_1qMrYvXqBvZDS0XUd5cEtg,direction,direction,1,1,amman:21,40.0878
amman_query_1qMrYvXqBvZDS0XUd5cEtg,direction,none,2,4,amman:21,36.1773
amman_query_1qMrYvXqBvZDS0XUd5cEtg,direction,direction,2,1,amman:21,40.1771
amman_query_1qMrYvXqBvZDS0XUd5cEtg,hardened,none,0,1,amman:21,36.1773
amman_query_1qMrYvXqBvZDS0XUd5cEtg,hardened,hardened,0,1,amman:21,39.6021
amman_query_1qMrYvXqBvZDS0XUd5cEtg,hardened,direction,0,1,amman:21,39.4977
amman_query_1qMrYvXqBvZDS0XUd5cEtg,hardened,none,1,1,amman:21,36.1773
amman_query_1qMrYvXqBvZDS0XUd5cEtg,hardened,hardened,1,1,amman:21,39.5997
amman_query_1qMrYvXqBvZDS0XUd5cEtg,hardened,direction,1,1,amman:21,39.4977
amman_query_1qMrYvXqBvZDS0XUd5cEtg,hardened,none,2,1,amman:21,36.1773
amman_query_1qMrYvXqBvZDS0XUd5cEtg,hardened,hardened,2,1,amman:21,39.5569
amman_query_1qMrYvXqBvZDS0XUd5cEtg,hardened,direction,2,1,amman:21,39.4674
amman_query_1rZerb0T7z_1E7yKfEBCtA,clean,none,0,1,amman:6,
amman_query_1rZerb0T7z_1E7yKfEBCtA,isotropic,none,0,1,amman:6,36.1773
amman_query_1rZerb0T7z_1E7yKfEBCtA,isotropic,isotropic,0,1,amman:6,43.6757
amman_query_1rZerb0T7z_1E7yKfEBCtA,isotropic,none,1,1,amman:6,36.1773
amman_query_1rZerb0T7z_1E7yKfEBCtA,isotropic,isotropic,1,1,amman:6,43.6752
amman_query_1rZerb0T7z_1E7yKfEBCtA,isotropic,none,2,1,amman:6,36.1773
amman_query_1rZerb0T7z_1E7yKfEBCtA,isotropic,isotropic,2,1,amman:6,43.6633
amman_query_1rZerb0T7z_1E7yKfEBCtA,direction,none,0,26,amman:6,36.1773
amman_query_1rZerb0T7z_1E7yKfEBCtA,direction,direction,0,6,amman:6,41.1075
amman_query_1rZerb0T7z_1E7yKfEBCtA,direction,none,1,22,amman:6,36.1773
amman_query_1rZerb0T7z_1E7yKfEBCtA,direction,direction,1,1,amman:6,40.9920
amman_query_1rZerb0T7z_1E7yKfEBCtA,direction,none,2,18,amman:6,36.1773
amman_query_1rZerb0T7z_1E7yKfEBCtA,direction,direction,2,1,amman:6,41.0021
amman_query_1rZerb0T7z_1E7yKfEBCtA,hardened,none,0,2,amman:6,36.1773
amman_query_1rZerb0T7z_1E7yKfEBCtA,hardened,hardened,0,1,amman:6,40.6197
amman_query_1rZerb0T7z_1E7yKfEBCtA,hardened,direction,0,2,amman:6,40.5304
amman_query_1rZerb0T7z_1E7yKfEBCtA,hardened,none,1,6,amman:6,36.1773
amman_query_1rZerb0T7z_1E7yKfEBCtA,hardened,hardened,1,1,amman:6,40.5643
amman_query_1rZerb0T7z_1E7yKfEBCtA,hardened,direction,1,1,amman:6,40.4644
amman_query_1rZerb0T7z_1E7yKfEBCtA,hardened,none,2,14,amman:6,36.1773
amman_query_1rZerb0T7z_1E7yKfEBCtA,hardened,hardened,2,13,amman:6,40.5914
amman_query_1rZerb0T7z_1E7yKfEBCtA,hardened,direction,2,2,amman:6,40.5224
amman_query_1uJbVMOMqlPVx4GYc2BgOA,clean,none,0,44,amman:15,
amman_query_1uJbVMOMqlPVx4GYc2BgOA,isotropic,none,0,388,amman:15,36.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,isotropic,isotropic,0,28,amman:15,44.6824
amman_query_1uJbVMOMqlPVx4GYc2BgOA,isotropic,none,1,137,amman:15,36.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,isotropic,isotropic,1,21,amman:15,44.7732
amman_query_1uJbVMOMqlPVx4GYc2BgOA,isotropic,none,2,172,amman:15,36.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,isotropic,isotropic,2,18,amman:15,44.7720
amman_query_1uJbVMOMqlPVx4GYc2BgOA,direction,none,0,1521,amman:15,36.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,direction,direction,0,93,amman:15,41.8911
amman_query_1uJbVMOMqlPVx4GYc2BgOA,direction,none,1,1561,amman:15,36.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,direction,direction,1,37,amman:15,41.8637
amman_query_1uJbVMOMqlPVx4GYc2BgOA,direction,none,2,1162,amman:15,36.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,direction,direction,2,109,amman:15,41.8966
amman_query_1uJbVMOMqlPVx4GYc2BgOA,hardened,none,0,1454,amman:15,36.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,hardened,hardened,0,212,amman:15,41.2137
amman_query_1uJbVMOMqlPVx4GYc2BgOA,hardened,direction,0,662,amman:15,41.2520
amman_query_1uJbVMOMqlPVx4GYc2BgOA,hardened,none,1,1453,amman:15,36.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,hardened,hardened,1,427,amman:15,41.2873
amman_query_1uJbVMOMqlPVx4GYc2BgOA,hardened,direction,1,144,amman:15,41.3495
amman_query_1uJbVMOMqlPVx4GYc2BgOA,hardened,none,2,944,amman:15,36.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,hardened,hardened,2,162,amman:15,41.1773
amman_query_1uJbVMOMqlPVx4GYc2BgOA,hardened,direction,2,93,amman:15,41.2380
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,clean,none,0,81,amman:23,
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,isotropic,none,0,266,amman:23,36.1773
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,isotropic,isotropic,0,141,amman:23,45.5409
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,isotropic,none,1,311,amman:23,36.1773
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,isotropic,isotropic,1,64,amman:23,45.5717
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,isotropic,none,2,519,amman:23,36.1773
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,isotropic,isotropic,2,102,amman:23,45.4857
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,direction,none,0,973,amman:23,36.1773
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,direction,direction,0,62,amman:23,42.2879
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,direction,none,1,686,amman:23,36.1773
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,direction,direction,1,244,amman:23,42.3547
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,direction,none,2,886,amman:23,36.1773
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,direction,direction,2,129,amman:23,42.4973
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,hardened,none,0,591,amman:23,36.1773
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,hardened,hardened,0,144,amman:23,41.2894
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,hardened,direction,0,178,amman:23,41.6476
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,hardened,none,1,982,amman:23,36.1773
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,hardened,hardened,1,218,amman:23,41.3732
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,hardened,direction,1,134,amman:23,41.7179
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,hardened,none,2,584,amman:23,36.1773
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,hardened,hardened,2,48,amman:23,41.4076
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,hardened,direction,2,60,amman:23,41.8027
amman_query_27ZYHE_-tdmKbq7gUW9ECA,clean,none,0,1,amman:21,
amman_query_27ZYHE_-tdmKbq7gUW9ECA,isotropic,none,0,1,amman:21,36.1773
amman_query_27ZYHE_-tdmKbq7gUW9ECA,isotropic,isotropic,0,1,amman:21,43.5388
amman_query_27ZYHE_-tdmKbq7gUW9ECA,isotropic,none,1,1,amman:21,36.1773
amman_query_27ZYHE_-tdmKbq7gUW9ECA,isotropic,isotropic,1,1,amman:21,43.5248
amman_query_27ZYHE_-tdmKbq7gUW9ECA,isotropic,none,2,1,amman:21,36.1773
amman_query_27ZYHE_-tdmKbq7gUW9ECA,isotropic,isotropic,2,1,amman:21,43.5683
amman_query_27ZYHE_-tdmKbq7gUW9ECA,direction,none,0,65,amman:21,36.1773
amman_query_27ZYHE_-tdmKbq7gUW9ECA,direction,direction,0,1,amman:21,41.6989
amman_query_27ZYHE_-tdmKbq7gUW9ECA,direction,none,1,1,amman:21,36.1773
amman_query_27ZYHE_-tdmKbq7gUW9ECA,direction,direction,1,1,amman:21,41.6738
amman_query_27ZYHE_-tdmKbq7gUW9ECA,direction,none,2,4,amman:21,36.1773
amman_query_27ZYHE_-tdmKbq7gUW9ECA,direction,direction,2,1,amman:21,41.7469
amman_query_27ZYHE_-tdmKbq7gUW9ECA,hardened,none,0,19,amman:21,36.1773
amman_query_27ZYHE_-tdmKbq7gUW9ECA,hardened,hardened,0,1,amman:21,40.9957
amman_query_27ZYHE_-tdmKbq7gUW9ECA,hardened,direction,0,1,amman:21,40.8794
amman_query_27ZYHE_-tdmKbq7gUW9ECA,hardened,none,1,2,amman:21,36.1773
amman_query_27ZYHE_-tdmKbq7gUW9ECA,hardened,hardened,1,1,amman:21,41.0338
amman_query_27ZYHE_-tdmKbq7gUW9ECA,hardened,direction,1,1,amman:21,40.8962
amman_query_27ZYHE_-tdmKbq7gUW9ECA,hardened,none,2,12,amman:21,36.1773
amman_query_27ZYHE_-tdmKbq7gUW9ECA,hardened,hardened,2,1,amman:21,40.9970
amman_query_27ZYHE_-tdmKbq7gUW9ECA,hardened,direction,2,1,amman:21,40.8817
amman_query_29zY5U3MUbO3wTjTTKF93w,clean,none,0,1,amman:22,
amman_query_29zY5U3MUbO3wTjTTKF93w,isotropic,none,0,1,amman:22,36.1773
amman_query_29zY5U3MUbO3wTjTTKF93w,isotropic,isotropic,0,1,amman:22,42.5692
amman_query_29zY5U3MUbO3wTjTTKF93w,isotropic,none,1,1,amman:22,36.1773
amman_query_29zY5U3MUbO3wTjTTKF93w,isotropic,isotropic,1,1,amman:22,42.5260
amman_query_29zY5U3MUbO3wTjTTKF93w,isotropic,none,2,1,amman:22,36.1773
amman_query_29zY5U3MUbO3wTjTTKF93w,isotropic,isotropic,2,1,amman:22,42.5521
amman_query_29zY5U3MUbO3wTjTTKF93w,direction,none,0,1,amman:22,36.1773
amman_query_29zY5U3MUbO3wTjTTKF93w,direction,direction,0,1,amman:22,39.5859
amman_query_29zY5U3MUbO3wTjTTKF93w,direction,none,1,1,amman:22,36.1773
amman_query_29zY5U3MUbO3wTjTTKF93w,direction,direction,1,1,amman:22,39.6444
amman_query_29zY5U3MUbO3wTjTTKF93w,direction,none,2,1,amman:22,36.1773
amman_query_29zY5U3MUbO3wTjTTKF93w,direction,direction,2,1,amman:22,39.6195
amman_query_29zY5U3MUbO3wTjTTKF93w,hardened,none,0,1,amman:22,36.1773
amman_query_29zY5U3MUbO3wTjTTKF93w,hardened,hardened,0,1,amman:22,39.2854
amman_query_29zY5U3MUbO3wTjTTKF93w,hardened,direction,0,1,amman:22,39.1793
amman_query_29zY5U3MUbO3wTjTTKF93w,hardened,none,1,1,amman:22,36.1773
amman_query_29zY5U3MUbO3wTjTTKF93w,hardened,hardened,1,1,amman:22,39.3213
amman_query_29zY5U3MUbO3wTjTTKF93w,hardened,direction,1,1,amman:22,39.1969
amman_query_29zY5U3MUbO3wTjTTKF93w,hardened,none,2,1,amman:22,36.1773
amman_query_29zY5U3MUbO3wTjTTKF93w,hardened,hardened,2,1,amman:22,39.3174
amman_query_29zY5U3MUbO3wTjTTKF93w,hardened,direction,2,1,amman:22,39.1683
amman_query_2E9XDGy6VTetR1O15tILdw,clean,none,0,2,amman:11,
amman_query_2E9XDGy6VTetR1O15tILdw,isotropic,none,0,25,amman:11,36.1773
amman_query_2E9XDGy6VTetR1O15tILdw,isotropic,isotropic,0,7,amman:11,43.3703
amman_query_2E9XDGy6VTetR1O15tILdw,isotropic,none,1,51,amman:11,36.1773
amman_query_2E9XDGy6VTetR1O15tILdw,isotropic,isotropic,1,2,amman:11,43.2905
amman_query_2E9XDGy6VTetR1O15tILdw,isotropic,none,2,28,amman:11,36.1773
amman_query_2E9XDGy6VTetR1O15tILdw,isotropic,isotropic,2,3,amman:11,43.2655
amman_query_2E9XDGy6VTetR1O15tILdw,direction,none,0,186,amman:11,36.1773
amman_query_2E9XDGy6VTetR1O15tILdw,direction,direction,0,53,amman:11,40.5414
amman_query_2E9XDGy6VTetR1O15tILdw,direction,none,1,432,amman:11,36.1773
amman_query_2E9XDGy6VTetR1O15tILdw,direction,direction,1,204,amman:11,40.5989
amman_query_2E9XDGy6VTetR1O15tILdw,direction,none,2,967,amman:11,36.1773
amman_query_2E9XDGy6VTetR1O15tILdw,direction,direction,2,61,amman:11,40.4824
amman_query_2E9XDGy6VTetR1O15tILdw,hardened,none,0,22,amman:11,36.1773
amman_query_2E9XDGy6VTetR1O15tILdw,hardened,hardened,0,6,amman:11,40.0879
amman_query_2E9XDGy6VTetR1O15tILdw,hardened,direction,0,15,amman:11,39.9888
amman_query_2E9XDGy6VTetR1O15tILdw,hardened,none,1,113,amman:11,36.1773
amman_query_2E9XDGy6VTetR1O15tILdw,hardened,hardened,1,25,amman:11,40.0858
amman_query_2E9XDGy6VTetR1O15tILdw,hardened,direction,1,47,amman:11,39.9831
amman_query_2E9XDGy6VTetR1O15tILdw,hardened,none,2,147,amman:11,36.1773
amman_query_2E9XDGy6VTetR1O15tILdw,hardened,hardened,2,25,amman:11,40.1168
amman_query_2E9XDGy6VTetR1O15tILdw,hardened,direction,2,24,amman:11,40.0414
amman_query_2WNEczYwDdZlHE_2nYlE-A,clean,none,0,10,amman:0,
amman_query_2WNEczYwDdZlHE_2nYlE-A,isotropic,none,0,14,amman:0,36.1773
amman_query_2WNEczYwDdZlHE_2nYlE-A,isotropic,isotropic,0,17,amman:0,41.3152
amman_query_2WNEczYwDdZlHE_2nYlE-A,isotropic,none,1,33,amman:0,36.1773
amman_query_2WNEczYwDdZlHE_2nYlE-A,isotropic,isotropic,1,20,amman:0,41.3399
amman_query_2WNEczYwDdZlHE_2nYlE-A,isotropic,none,2,29,amman:0,36.1773
amman_query_2WNEczYwDdZlHE_2nYlE-A,isotropic,isotropic,2,12,amman:0,41.3787
amman_query_2WNEczYwDdZlHE_2nYlE-A,direction,none,0,7,amman:0,36.1773
amman_query_2WNEczYwDdZlHE_2nYlE-A,direction,direction,0,17,amman:0,38.6411
amman_query_2WNEczYwDdZlHE_2nYlE-A,direction,none,1,22,amman:0,36.1773
amman_query_2WNEczYwDdZlHE_2nYlE-A,direction,direction,1,59,amman:0,38.5318
amman_query_2WNEczYwDdZlHE_2nYlE-A,direction,none,2,83,amman:0,36.1773
amman_query_2WNEczYwDdZlHE_2nYlE-A,direction,direction,2,70,amman:0,38.5120
amman_query_2WNEczYwDdZlHE_2nYlE-A,hardened,none,0,306,amman:0,36.1773
amman_query_2WNEczYwDdZlHE_2nYlE-A,hardened,hardened,0,50,amman:0,38.4493
amman_query_2WNEczYwDdZlHE_2nYlE-A,hardened,direction,0,75,amman:0,38.3969
amman_query_2WNEczYwDdZlHE_2nYlE-A,hardened,none,1,205,amman:0,36.1773
amman_query_2WNEczYwDdZlHE_2nYlE-A,hardened,hardened,1,26,amman:0,38.4544
amman_query_2WNEczYwDdZlHE_2nYlE-A,hardened,direction,1,48,amman:0,38.3978
amman_query_2WNEczYwDdZlHE_2nYlE-A,hardened,none,2,350,amman:0,36.1773
amman_query_2WNEczYwDdZlHE_2nYlE-A,hardened,hardened,2,152,amman:0,38.4338
amman_query_2WNEczYwDdZlHE_2nYlE-A,hardened,direction,2,118,amman:0,38.3873
amman_query_2amxr5vdbo4jgViAEELT_Q,clean,none,0,478,amman:37,
amman_query_2amxr5vdbo4jgViAEELT_Q,isotropic,none,0,262,amman:37,36.1773
amman_query_2amxr5vdbo4jgViAEELT_Q,isotropic,isotropic,0,298,amman:37,43.4545
amman_query_2amxr5vdbo4jgViAEELT_Q,isotropic,none,1,303,amman:37,36.1773
amman_query_2amxr5vdbo4jgViAEELT_Q,isotropic,isotropic,1,295,amman:37,43.4382
amman_query_2amxr5vdbo4jgViAEELT_Q,isotropic,none,2,205,amman:37,36.1773
amman_query_2amxr5vdbo4jgViAEELT_Q,isotropic,isotropic,2,432,amman:37,43.4334
amman_query_2amxr5vdbo4jgViAEELT_Q,direction,none,0,992,amman:37,36.1773
amman_query_2amxr5vdbo4jgViAEELT_Q,direction,direction,0,57,amman:37,40.7020
amman_query_2amxr5vdbo4jgViAEELT_Q,direction,none,1,186,amman:37,36.1773
amman_query_2amxr5vdbo4jgViAEELT_Q,direction,direction,1,40,amman:37,40.6922
amman_query_2amxr5vdbo4jgViAEELT_Q,direction,none,2,930,amman:37,36.1773
amman_query_2amxr5vdbo4jgViAEELT_Q,direction,direction,2,318,amman:37,40.6678
amman_query_2amxr5vdbo4jgViAEELT_Q,hardened,none,0,328,amman:37,36.1773
amman_query_2amxr5vdbo4jgViAEELT_Q,hardened,hardened,0,135,amman:37,40.2324
amman_query_2amxr5vdbo4jgViAEELT_Q,hardened,direction,0,145,amman:37,40.2249
amman_query_2amxr5vdbo4jgViAEELT_Q,hardened,none,1,429,amman:37,36.1773
amman_query_2amxr5vdbo4jgViAEELT_Q,hardened,hardened,1,14,amman:37,40.2559
amman_query_2amxr5vdbo4jgViAEELT_Q,hardened,direction,1,28,amman:37,40.1986
amman_query_2amxr5vdbo4jgViAEELT_Q,hardened,none,2,310,amman:37,36.1773
amman_query_2amxr5vdbo4jgViAEELT_Q,hardened,hardened,2,148,amman:37,40.1564
amman_query_2amxr5vdbo4jgViAEELT_Q,hardened,direction,2,99,amman:37,40.1232
amman_query_2ar5B6f1xOYuU4wn7CLEJg,clean,none,0,2,amman:18,
amman_query_2ar5B6f1xOYuU4wn7CLEJg,isotropic,none,0,1,amman:18,36.1773
amman_query_2ar5B6f1xOYuU4wn7CLEJg,isotropic,isotropic,0,2,amman:18,41.5453
amman_query_2ar5B6f1xOYuU4wn7CLEJg,isotropic,none,1,1,amman:18,36.1773
amman_query_2ar5B6f1xOYuU4wn7CLEJg,isotropic,isotropic,1,1,amman:18,41.5861
amman_query_2ar5B6f1xOYuU4wn7CLEJg,isotropic,none,2,2,amman:18,36.1773
amman_query_2ar5B6f1xOYuU4wn7CLEJg,isotropic,isotropic,2,3,amman:18,41.5941
amman_query_2ar5B6f1xOYuU4wn7CLEJg,direction,none,0,10,amman:18,36.1773
amman_query_2ar5B6f1xOYuU4wn7CLEJg,direction,direction,0,4,amman:18,38.9033
amman_query_2ar5B6f1xOYuU4wn7CLEJg,direction,none,1,72,amman:18,36.1773
amman_query_2ar5B6f1xOYuU4wn7CLEJg,direction,direction,1,13,amman:18,38.9018
amman_query_2ar5B6f1xOYuU4wn7CLEJg,direction,none,2,53,amman:18,36.1773
amman_query_2ar5B6f1xOYuU4wn7CLEJg,direction,direction,2,20,amman:18,38.8448
amman_query_2ar5B6f1xOYuU4wn7CLEJg,hardened,none,0,5,amman:18,36.1773
amman_query_2ar5B6f1xOYuU4wn7CLEJg,hardened,hardened,0,1,amman:18,38.6764
